Plot,Event,Temperature_C,Wind,Precip,Percent_Cloud,Noise,ObservationNumber,Interval,AOUCode,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover,Comments
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,7,0-3 min,WEVI,50,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,8,0-3 min,NOPA,70,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,9,0-3 min,BGGN,40,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,10,0-3 min,NOCA,60,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,11,0-3 min,NOCA,40,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,12,0-3 min,HOWR,45,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,13,0-3 min,TUTI,80,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,14,>3-5 min,REVI,70,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,15,>3-5 min,MODO,150,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,16,>3-5 min,WITU,120,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,17,>3-5 min,NOCA,100,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,18,>5 min,LASP,30,8,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,19,>5 min,NOBO,100,8,Male,Adult,2,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,20,>5 min,KEWA,120,8,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,21,>5 min,KEWA,100,8,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,22,>5 min,RBWO,90,8,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,23,>5 min,PIWO,70,8,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,24,>5 min,NOBO,80,8,Male,Adult,2,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,25,>5 min,KEWA,60,8,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2013Jun050600AM,16.1,0,0,10,1,26,>5 min,WAVI,60,8,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,1,0-3 min,BGGN,18,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,2,0-3 min,NOPA,10,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,3,0-3 min,BGGN,20,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,4,0-3 min,CARW,48,1,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,5,0-3 min,WIWA,30,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,6,0-3 min,TEWA,8,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,7,0-3 min,LOWA,8,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,8,0-3 min,TUTI,53,1,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,9,0-3 min,NOPA,53,1,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,10,>3-5 min,BHCO,47,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,11,>3-5 min,NOCA,50,1,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,12,>3-5 min,PROW,39,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,13,>3-5 min,EAPH,60,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,14,>3-5 min,KEWA,15,2,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,15,>3-5 min,ACFL,30,4,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2014May020725AM,5,0,0,0,1,16,>5 min,HOWR,50,8,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2016May110902AM,25,2,0,0,0,1,0-3 min,INBU,33,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2016May110902AM,25,2,0,0,0,2,0-3 min,SUTA,46,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2016May110902AM,25,2,0,0,0,3,0-3 min,YTVI,59,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2016May110902AM,25,2,0,0,0,4,0-3 min,CARW,21,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2016May110902AM,25,2,0,0,0,5,0-3 min,EAWP,97,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2016May110902AM,25,2,0,0,0,6,>3-5 min,GCFL,88,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,1,0-3 min,TUTI,10,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,2,0-3 min,CARW,15,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,3,0-3 min,CACH,18,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,4,0-3 min,ACFL,5,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,5,0-3 min,BGGN,13,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,6,0-3 min,CACH,20,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,7,0-3 min,BGGN,15,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,8,0-3 min,RBWO,50,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2017Jun020655AM,17,0,0,0,0,9,>3-5 min,TUTI,20,1,NoVal,MisVal,1,0,0,NULL
WICR10,WICRTweety2018Jun041100AM,25,0,0,40,0,1,0-3 min,NOCA,35,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2018Jun041100AM,25,0,0,40,0,2,0-3 min,CARW,24,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2018Jun041100AM,25,0,0,40,0,3,0-3 min,BGGN,32,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2018Jun041100AM,25,0,0,40,0,4,0-3 min,WEVI,42,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2018Jun041100AM,25,0,0,40,0,5,>3-5 min,YBCU,80,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2018Jun041100AM,25,0,0,40,0,6,>3-5 min,BLJA,40,1,Male,Adult,2,0,0,NULL
WICR10,WICRTweety2018Jun041100AM,25,0,0,40,0,7,>3-5 min,EATO,55,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2020Jun151026AM,27,0,0,0,0,1,0-3 min,PIWO,11,2,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2020Jun151026AM,27,0,0,0,0,2,0-3 min,INBU,26,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2020Jun151026AM,27,0,0,0,0,3,0-3 min,TUTI,38,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2020Jun151026AM,27,0,0,0,0,4,0-3 min,RBWO,22,1,Female,Adult,1,0,0,NULL
WICR10,WICRTweety2020Jun151026AM,27,0,0,0,0,5,0-3 min,BHCO,11,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2020Jun151026AM,27,0,0,0,0,6,0-3 min,BGGN,13,1,Male,Adult,1,0,0,NULL
WICR10,WICRTweety2021May310858AM,17.2,0,0,90,2,1,0-3 min,REVI,20,1,Unk,MisVal,1,0,0,NULL
WICR10,WICRTweety2021May310858AM,17.2,0,0,90,2,2,0-3 min,BGGN,20,1,Unk,MisVal,1,0,0,NULL
WICR10,WICRTweety2021May310858AM,17.2,0,0,90,2,3,0-3 min,NOCA,40,1,Unk,Adult,2,0,0,NULL
WICR10,WICRTweety2021May310858AM,17.2,0,0,90,2,4,0-3 min,RBWO,60,1,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2021May310858AM,17.2,0,0,90,2,5,0-3 min,INBU,30,1,Unk,Adult,1,0,0,NULL
WICR10,WICRTweety2021May310858AM,17.2,0,0,90,2,6,>3-5 min,TUTI,30,1,Unk,MisVal,1,0,0,NULL
WICR11,WICRTweety2008May200847AM,18,2,0,0,0,1,0-3 min,GRCA,33,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2008May200847AM,18,2,0,0,0,2,0-3 min,INBU,25,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2008May200847AM,18,2,0,0,0,3,0-3 min,SUTA,38,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2008May200847AM,18,2,0,0,0,4,0-3 min,INBU,23,2,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2008May200847AM,18,2,0,0,0,5,0-3 min,WEVI,41,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,1,Missing Value,NOBO,15,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,2,Missing Value,BEVI,10,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,3,Missing Value,WAVI,15,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,4,Missing Value,DICK,30,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,5,Missing Value,YBCH,30,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,6,Missing Value,FISP,20,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,7,Missing Value,BHCO,30,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,8,Missing Value,CARW,30,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,9,Missing Value,EATO,40,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,10,Missing Value,AMGO,-9999,U,Unk,Unknown,2,0,1,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,11,Missing Value,LASP,20,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,12,Missing Value,CARW,40,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,13,Missing Value,INBU,40,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,14,Missing Value,AMCR,20,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2009May290855AM,15,0,0,0,0,15,Missing Value,AMCR,20,U,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,1,0-3 min,EAPH,55,2,Unk,Unknown,1,0,0,seen
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,2,0-3 min,EAWP,150,1,Unk,Unknown,1,0,0,distance
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,3,0-3 min,YEWA,60,2,Male,Unknown,1,0,0,seen
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,4,0-3 min,LASP,27,2,Unk,Unknown,1,0,0,seen
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,5,0-3 min,YBCU,170,1,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,6,0-3 min,COYE,42,1,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,7,0-3 min,FISP,87,1,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,8,0-3 min,EATO,89,1,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,9,0-3 min,EAPH,170,1,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,10,0-3 min,DICK,47,2,Unk,Unknown,1,0,0,seen
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,11,0-3 min,DICK,49,1,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,12,0-3 min,EABL,100,1,Unk,Unknown,1,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,13,>3-5 min,AMGO,80,2,Male,Unknown,2,0,1,seen
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,14,>3-5 min,AMGO,80,2,Female,Unknown,1,0,1,seen
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,15,>3-5 min,BHCO,40,1,Unk,Unknown,5,0,0,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,16,>3-5 min,AMCR,150,1,Unk,Unknown,2,0,1,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,17,>5 min,RSHA,250,8,Unk,Unknown,1,0,0,heard in transit
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,18,>5 min,FISP,50,9,Unk,Unknown,1,0,0,seen
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,19,>5 min,NRWS,80,9,Unk,Unknown,1,0,1,NULL
WICR11,WICRTweety2010May210728AM,17,1,0,85,1,20,>5 min,AMGO,70,9,Male,Unknown,1,0,0,seen
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,1,0-3 min,BWWA,32,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,2,0-3 min,WEVI,32,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,3,0-3 min,FISP,107,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,4,0-3 min,WITU,359,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,5,0-3 min,COYE,103,4,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,6,0-3 min,BWWA,45,4,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,7,0-3 min,FISP,84,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,8,0-3 min,NOCA,73,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,9,>3-5 min,BEVI,72,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,10,>3-5 min,TUVU,160,2,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,11,>3-5 min,BWWA,106,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2011May260631AM,13,2,1,100,1,12,>3-5 min,EATO,300,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,1,0-3 min,BRTH,26,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,2,0-3 min,EATO,24,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,3,0-3 min,YBCH,26,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,4,0-3 min,DOWO,13,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,5,0-3 min,YBCH,71,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,6,0-3 min,BGGN,14,4,Unk,Adult,3,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,7,0-3 min,EATO,35,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,8,>3-5 min,FISP,38,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,9,>3-5 min,CARW,24,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2012May290724AM,18,0,0,70,0,10,>3-5 min,NOBO,28,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,1,>5 min,EAKI,5,9,Unk,Adult,1,0,0,in transit
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,2,>5 min,WITU,200,9,Unk,Adult,2,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,3,>5 min,STFL,-9999,9,Male,Adult,1,0,1,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,4,>5 min,STFL,-9999,9,Female,Adult,1,0,1,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,5,>5 min,NOMO,60,9,Unk,Adult,2,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,6,>5 min,EUST,20,9,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,7,>5 min,EATO,45,9,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,8,0-3 min,RBWO,20,4,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,9,0-3 min,EATO,50,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,10,0-3 min,FISP,70,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,11,0-3 min,CARW,50,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,12,0-3 min,EAME,200,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,13,0-3 min,YBCH,100,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,14,0-3 min,INBU,80,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,15,0-3 min,BHCO,70,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,16,0-3 min,FISP,50,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,17,>3-5 min,CLSW,30,4,Unk,Adult,2,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,18,>3-5 min,STFL,80,4,Unk,Adult,2,0,0,NULL
WICR11,WICRTweety2013May310730AM,20,2,0,70,1,19,>3-5 min,EATO,200,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,1,0-3 min,BHCO,24,2,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,2,0-3 min,FISP,60,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,3,0-3 min,WTSP,88,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,4,0-3 min,CARW,110,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,5,0-3 min,BLJA,88,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,6,0-3 min,NOCA,50,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,7,0-3 min,EATO,120,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,8,0-3 min,EAME,110,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,9,0-3 min,NOCA,100,1,Unk,Adult,3,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,10,0-3 min,CACH,60,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,11,>3-5 min,BLJA,-9999,U,Unk,Adult,2,0,1,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,12,>3-5 min,NAWA,80,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,13,>3-5 min,EATO,210,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,14,>3-5 min,RBWO,-9999,U,Unk,Adult,1,0,1,NULL
WICR11,WICRTweety2014May020755AM,10,0,0,0,1,15,>5 min,UNSP,40,9,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2016May090735AM,18,1,0,100,0,1,0-3 min,WITU,18,2,Female,Adult,1,0,0,flushed from nest
WICR11,WICRTweety2016May090735AM,18,1,0,100,0,2,0-3 min,INBU,24,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2016May090735AM,18,1,0,100,0,3,0-3 min,INBU,40,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2016May090735AM,18,1,0,100,0,4,0-3 min,EATO,69,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2016May090735AM,18,1,0,100,0,5,0-3 min,INBU,19,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2016May090735AM,18,1,0,100,0,6,>3-5 min,AMCR,-9999,1,Male,Adult,1,0,0,at a distance
WICR11,WICRTweety2016May090735AM,18,1,0,100,0,7,>3-5 min,NOCA,17,2,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,1,0-3 min,RSHA,140,4,NoVal,MisVal,1,0,0,red-shouldered hawk
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,2,0-3 min,SUTA,97,2,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,3,0-3 min,FISP,36,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,4,0-3 min,WEVI,30,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,5,0-3 min,INBU,30,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,6,0-3 min,FISP,100,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,7,0-3 min,AMCR,100,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,8,0-3 min,CARW,100,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,9,0-3 min,AMGO,14,2,NoVal,MisVal,3,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,10,0-3 min,NOCA,80,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,11,0-3 min,FISP,60,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,12,0-3 min,WITU,100,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,13,0-3 min,FISP,100,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,14,0-3 min,INBU,13,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,15,>3-5 min,BAWW,40,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,16,>3-5 min,CARW,10,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,17,>3-5 min,RWBL,150,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,18,>3-5 min,YBCH,80,1,NoVal,MisVal,1,0,0,NULL
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,19,>5 min,GRSP,-9999,9,NoVal,MisVal,1,0,0,Seen and heard
WICR11,WICRTweety2017Jun020745AM,18,0,0,0,0,20,>5 min,STFL,-9999,9,NoVal,MisVal,2,0,0,NULL
WICR11,WICRTweety2018May300905AM,26,0,0,30,0,1,0-3 min,FISP,90,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2018May300905AM,26,0,0,30,0,2,0-3 min,EATO,100,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2018May300905AM,26,0,0,30,0,3,0-3 min,NOCA,40,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2018May300905AM,26,0,0,30,0,4,0-3 min,CARW,80,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2018May300905AM,26,0,0,30,0,5,>5 min,WITU,-9999,8,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2018May300905AM,26,0,0,30,0,6,>5 min,YBCU,-9999,8,Unk,Adult,1,1,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,1,0-3 min,FICR,130,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,2,0-3 min,INBU,50,2,Female,Adult,1,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,3,0-3 min,INBU,170,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,4,0-3 min,STFL,70,2,Female,Adult,1,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,5,0-3 min,YBCU,40,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,6,0-3 min,AMGO,10,4,Unk,Adult,3,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,7,0-3 min,NOCA,100,4,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,8,>3-5 min,NOCA,80,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2019May290858AM,25,3,0,30,1,9,>3-5 min,RBWO,50,1,Unk,Adult,1,0,0,NULL
WICR11,WICRTweety2020Jun090804AM,28,0,0,0,0,1,0-3 min,TUTI,67,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2020Jun090804AM,28,0,0,0,0,2,0-3 min,CARW,36,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2020Jun090804AM,28,0,0,0,0,3,0-3 min,FISP,47,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2020Jun090804AM,28,0,0,0,0,4,0-3 min,PIWO,128,1,Male,Adult,1,0,0,NULL
WICR11,WICRTweety2020Jun090804AM,28,0,0,0,0,5,>3-5 min,BGGN,30,1,Male,Adult,1,0,0,NULL
WICR11,WICRTWeety2021Jun050811AM,18,0,0,10,0,1,0-3 min,NOPA,-9999,1,NoVal,MisVal,1,0,0,NULL
